2566,[1. 0.]
2567,[1. 0.]
2568,[1. 1.]
2569,[2. 1.]
2570,[6. 3.]
2571,[0. 0.]
2572,[1. 0.]
2573,[0. 1.]
2574,[4. 1.]
2575,[2. 1.]
2576,[1. 2.]
2577,[1. 2.]
2578,[0. 0.]
2579,[7. 9.]
2580,[ 8. 14.]
2581,[0. 1.]
2582,[0. 0.]
2583,[1. 0.]
2584,[1. 0.]
2585,[1. 4.]
2586,[0. 3.]
2587,[0. 3.]
2588,[0. 6.]
2589,[2. 4.]
2590,[1. 3.]
2591,[2. 6.]
2592,[3. 5.]
2593,[ 5. 15.]
2594,[0. 0.]
2595,[1. 1.]
2596,[3. 7.]
2597,[3. 3.]
2598,[1. 1.]
2599,[4. 5.]
2600,[0. 0.]
2601,[1. 2.]
2602,[2. 4.]
2603,[2. 1.]
2604,[1. 0.]
2605,[ 7. 16.]
2606,[0. 0.]
2607,[21. 46.]
2608,[0. 0.]
2609,[4. 0.]
2610,[2. 2.]
2611,[0. 0.]
2612,[1. 3.]
2613,[0. 0.]
2614,[0. 3.]
2615,[0. 2.]
2616,[2. 3.]
2617,[2. 3.]
2618,[0. 0.]
2619,[5. 3.]
2620,[0. 1.]
2621,[1. 4.]
2622,[0. 1.]
2623,[0. 1.]
2624,[0. 1.]
2625,[5. 3.]
2626,[2. 3.]
2627,[2. 0.]
2628,[0. 0.]
2629,[1. 1.]
2630,[1. 2.]
2631,[0. 1.]
2632,[1. 0.]
2633,[2. 1.]
2634,[0. 1.]
2635,[0. 0.]
2636,[0. 0.]
2637,[0. 2.]
2638,[1. 0.]
2639,[2. 2.]
2640,[6. 2.]
2641,[1. 2.]
2642,[1. 1.]
2643,[4. 9.]
2644,[1. 4.]
2645,[8. 5.]
2646,[1. 1.]
2647,[0. 0.]
2648,[0. 1.]
2649,[2. 0.]
2650,[0. 1.]
2651,[1. 1.]
2652,[1. 1.]
2653,[17. 17.]
2654,[5. 2.]
2655,[0. 0.]
2656,[3. 0.]
2657,[1. 0.]
2658,[0. 0.]
2659,[0. 2.]
2660,[1. 0.]
2661,[1. 1.]
2662,[2. 2.]
2663,[1. 1.]
2664,[2. 1.]
2665,[5. 2.]
2666,[3. 1.]
2667,[6. 2.]
2668,[1. 2.]
2669,[1. 0.]
2670,[0. 3.]
2671,[0. 1.]
2672,[1. 2.]
2673,[5. 3.]
2674,[1. 0.]
2675,[3. 3.]
2676,[4. 2.]
2677,[0. 4.]
2678,[0. 1.]
2679,[0. 1.]
2680,[5. 7.]
2681,[21. 27.]
2682,[1. 2.]
2683,[2. 1.]
2684,[1. 0.]
2685,[0. 1.]
2686,[5. 2.]
2687,[0. 2.]
2688,[4. 5.]
2689,[0. 0.]
2690,[0. 1.]
2691,[1. 3.]
2692,[0. 1.]
2693,[1. 0.]
2694,[3. 0.]
2695,[2. 0.]
2696,[1. 0.]
2697,[2. 4.]
2698,[1. 0.]
2699,[1. 1.]
2700,[0. 1.]
2701,[0. 3.]
2702,[2. 1.]
2703,[5. 4.]
2704,[0. 0.]
2705,[1. 4.]
2706,[1. 0.]
2707,[5. 2.]
2708,[0. 0.]
2709,[5. 0.]
2710,[6. 5.]
2711,[7. 9.]
2712,[0. 2.]
2713,[0. 3.]
2714,[0. 1.]
2715,[0. 2.]
2716,[11. 33.]
2717,[2. 1.]
2718,[0. 0.]
2719,[0. 0.]
2720,[4. 4.]
2721,[2. 3.]
2722,[0. 0.]
2723,[3. 0.]
2724,[4. 1.]
2725,[5. 2.]
2726,[0. 0.]
2727,[2. 0.]
2728,[0. 0.]
2729,[0. 2.]
2730,[2. 6.]
2731,[4. 3.]
2732,[0. 0.]
2733,[5. 3.]
2734,[1. 1.]
2735,[2. 1.]
2736,[1. 1.]
2737,[0. 0.]
2738,[1. 0.]
2739,[3. 4.]
2740,[11. 12.]
2741,[0. 1.]
2742,[0. 0.]
2743,[0. 1.]
2744,[0. 0.]
2745,[6. 6.]
2746,[13. 16.]
2747,[0. 0.]
2748,[12.  7.]
2749,[0. 0.]
2750,[8. 4.]
2751,[0. 2.]
2752,[2. 1.]
2753,[3. 6.]
2754,[3. 7.]
2755,[5. 3.]
2756,[1. 1.]
2757,[3. 4.]
2758,[1. 1.]
2759,[0. 1.]
2760,[4. 1.]
2761,[2. 3.]
2762,[0. 1.]
2763,[1. 0.]
2764,[1. 1.]
2765,[0. 1.]
2766,[0. 6.]
2767,[3. 2.]
2768,[0. 3.]
2769,[2. 1.]
2770,[0. 0.]
2771,[0. 0.]
2772,[0. 3.]
2773,[2. 2.]
2774,[3. 1.]
2775,[2. 2.]
2776,[8. 6.]
2777,[1. 2.]
2778,[1. 7.]
2779,[2. 4.]
2780,[0. 0.]
2781,[2. 2.]
2782,[1. 1.]
2783,[4. 2.]
2784,[0. 0.]
2785,[2. 4.]
2786,[0. 3.]
2787,[3. 5.]
2788,[0. 0.]
2789,[0. 0.]
2790,[0. 1.]
2791,[1. 3.]
2792,[0. 2.]
2793,[2. 5.]
2794,[6. 4.]
2795,[5. 5.]
2796,[1. 8.]
2797,[2. 3.]
2798,[5. 6.]
2799,[1. 1.]
2800,[2. 0.]
2801,[16. 14.]
2802,[11.  5.]
2803,[0. 2.]
2804,[1. 2.]
2805,[3. 3.]
2806,[2. 9.]
2807,[2. 1.]
2808,[1. 0.]
2809,[3. 1.]
2810,[5. 0.]
2811,[0. 1.]
2812,[1. 2.]
2813,[ 5. 14.]
2814,[0. 0.]
2815,[0. 8.]
2816,[3. 3.]
2817,[0. 0.]
2818,[2. 5.]
2819,[1. 1.]
2820,[3. 0.]
2821,[4. 4.]
2822,[1. 2.]
2823,[0. 0.]
2824,[0. 0.]
2825,[1. 1.]
2826,[0. 0.]
2827,[4. 2.]
2828,[1. 1.]
2829,[0. 2.]
2830,[0. 1.]
2831,[3. 3.]
2832,[3. 2.]
2833,[1. 2.]
2834,[0. 0.]
2835,[3. 5.]
2836,[1. 0.]
2837,[5. 2.]
2838,[3. 0.]
2839,[1. 2.]
2840,[0. 3.]
2841,[5. 5.]
2842,[ 3. 12.]
2843,[2. 7.]
2844,[ 6. 20.]
2845,[2. 1.]
2846,[0. 0.]
2847,[1. 0.]
2848,[0. 0.]
2849,[0. 1.]
2850,[0. 1.]
2851,[0. 0.]
2852,[2. 0.]
2853,[2. 2.]
2854,[0. 0.]
2855,[0. 0.]
2856,[0. 1.]
2857,[0. 1.]
2858,[1. 0.]
2859,[0. 1.]
2860,[0. 0.]
2861,[1. 0.]
2862,[1. 3.]
2863,[2. 1.]
2864,[0. 4.]
2865,[0. 0.]
2866,[0. 1.]
2867,[0. 0.]
2868,[3. 1.]
2869,[5. 2.]
2870,[ 5. 10.]
2871,[0. 1.]
2872,[6. 5.]
2873,[1. 2.]
2874,[0. 4.]
2875,[5. 2.]
2876,[4. 6.]
2877,[3. 4.]
2878,[2. 1.]
2879,[0. 1.]
2880,[1. 1.]
2881,[3. 0.]
2882,[1. 5.]
2883,[14. 12.]
2884,[0. 2.]
2885,[1. 4.]
2886,[0. 0.]
2887,[1. 0.]
2888,[3. 5.]
2889,[8. 3.]
2890,[2. 4.]
2891,[2. 2.]
2892,[10. 17.]
2893,[2. 2.]
2894,[2. 5.]
2895,[1. 6.]
2896,[1. 1.]
2897,[3. 0.]
2898,[0. 5.]
2899,[0. 0.]
2900,[0. 1.]
2901,[4. 0.]
2902,[1. 0.]
2903,[1. 1.]
2904,[0. 1.]
2905,[2. 2.]
2906,[3. 3.]
2907,[2. 2.]
2908,[12.  5.]
2909,[0. 1.]
2910,[2. 7.]
2911,[1. 0.]
2912,[3. 3.]
2913,[2. 1.]
2914,[4. 1.]
2915,[0. 1.]
2916,[1. 3.]
2917,[0. 0.]
2918,[1. 1.]
2919,[8. 9.]
2920,[2. 2.]
2921,[4. 5.]
2922,[2. 0.]
2923,[0. 3.]
2924,[2. 2.]
2925,[5. 5.]
2926,[6. 7.]
2927,[2. 1.]
2928,[13. 23.]
2929,[2. 5.]
2930,[1. 0.]
2931,[2. 2.]
2932,[1. 1.]
2933,[1. 1.]
2934,[0. 0.]
2935,[0. 1.]
2936,[1. 7.]
2937,[6. 4.]
2938,[3. 3.]
2939,[0. 0.]
2940,[1. 0.]
2941,[0. 0.]
2942,[0. 1.]
2943,[1. 1.]
2944,[2. 1.]
2945,[1. 0.]
2946,[3. 4.]
2947,[10. 14.]
2948,[ 6. 11.]
2949,[6. 7.]
2950,[1. 2.]
2951,[3. 4.]
2952,[2. 2.]
2953,[ 5. 10.]
2954,[1. 0.]
2955,[4. 1.]
2956,[0. 4.]
2957,[3. 2.]
2958,[1. 1.]
2959,[3. 0.]
2960,[1. 3.]
2961,[6. 7.]
2962,[2. 0.]
2963,[1. 0.]
2964,[1. 7.]
2965,[1. 5.]
2966,[ 7. 24.]
2967,[7. 4.]
2968,[10.  3.]
2969,[1. 1.]
2970,[2. 1.]
2971,[0. 1.]
2972,[3. 2.]
2973,[1. 1.]
2974,[4. 7.]
2975,[2. 4.]
2976,[3. 3.]
2977,[3. 2.]
2978,[1. 0.]
2979,[1. 2.]
2980,[0. 1.]
2981,[7. 4.]
2982,[6. 9.]
2983,[0. 0.]
2984,[2. 5.]
2985,[1. 2.]
2986,[1. 4.]
2987,[0. 2.]
2988,[3. 1.]
2989,[2. 6.]
2990,[3. 1.]
2991,[10.  8.]
2992,[0. 1.]
2993,[2. 3.]
2994,[1. 0.]
2995,[4. 1.]
2996,[5. 0.]
2997,[2. 3.]
2998,[0. 0.]
2999,[3. 0.]
3000,[2. 5.]
3001,[0. 0.]
3002,[0. 0.]
3003,[11. 13.]
3004,[3. 2.]
3005,[1. 6.]
3006,[2. 0.]
3007,[ 6. 18.]
3008,[3. 2.]
3009,[1. 1.]
3010,[11. 14.]
3011,[3. 1.]
3012,[0. 0.]
3013,[1. 0.]
3014,[1. 0.]
3015,[10.  7.]
3016,[1. 1.]
3017,[0. 1.]
3018,[1. 2.]
3019,[3. 5.]
3020,[0. 3.]
3021,[0. 0.]
3022,[0. 0.]
3023,[0. 1.]
3024,[1. 0.]
3025,[10. 15.]
3026,[7. 2.]
3027,[3. 1.]
3028,[2. 1.]
3029,[0. 0.]
3030,[2. 6.]
3031,[0. 0.]
3032,[1. 4.]
3033,[3. 0.]
3034,[2. 0.]
3035,[3. 0.]
3036,[2. 0.]
3037,[1. 2.]
3038,[2. 2.]
3039,[1. 0.]
3040,[6. 7.]
3041,[0. 0.]
3042,[2. 3.]
3043,[5. 6.]
3044,[ 7. 10.]
3045,[1. 0.]
3046,[2. 0.]
3047,[1. 2.]
3048,[2. 1.]
3049,[0. 1.]
3050,[2. 1.]
3051,[0. 1.]
3052,[0. 3.]
3053,[1. 3.]
3054,[0. 2.]
3055,[1. 1.]
3056,[2. 3.]
3057,[2. 1.]
3058,[7. 6.]
3059,[0. 0.]
3060,[5. 3.]
3061,[0. 2.]
3062,[3. 0.]
3063,[0. 1.]
3064,[2. 0.]
3065,[0. 1.]
3066,[3. 1.]
3067,[2. 0.]
3068,[0. 1.]
3069,[ 2. 10.]
3070,[2. 0.]
3071,[0. 3.]
3072,[2. 1.]
3073,[0. 1.]
3074,[0. 1.]
3075,[4. 1.]
3076,[2. 2.]
3077,[ 9. 16.]
3078,[0. 0.]
3079,[0. 0.]
3080,[0. 2.]
3081,[2. 1.]
3082,[3. 4.]
3083,[1. 5.]
3084,[1. 0.]
3085,[ 5. 12.]
3086,[7. 2.]
3087,[0. 1.]
3088,[0. 1.]
3089,[6. 2.]
3090,[1. 4.]
3091,[2. 4.]
3092,[5. 1.]
3093,[1. 0.]
3094,[4. 1.]
3095,[3. 0.]
3096,[10.  2.]
3097,[0. 0.]
3098,[0. 0.]
3099,[4. 7.]
3100,[2. 1.]
3101,[0. 2.]
3102,[0. 1.]
3103,[1. 3.]
3104,[11.  9.]
3105,[7. 6.]
3106,[2. 4.]
3107,[2. 1.]
3108,[12. 15.]
3109,[4. 3.]
3110,[4. 4.]
3111,[0. 1.]
3112,[12. 16.]
3113,[1. 1.]
3114,[0. 0.]
3115,[0. 2.]
3116,[3. 2.]
3117,[0. 0.]
3118,[2. 0.]
3119,[ 7. 10.]
3120,[2. 0.]
3121,[0. 0.]
3122,[2. 1.]
3123,[1. 1.]
3124,[0. 0.]
3125,[10.  9.]
3126,[4. 9.]
3127,[6. 2.]
3128,[2. 0.]
3129,[1. 1.]
3130,[10.  3.]
3131,[0. 0.]
3132,[3. 0.]
3133,[0. 0.]
3134,[1. 0.]
3135,[0. 1.]
3136,[1. 1.]
3137,[1. 1.]
3138,[2. 0.]
3139,[2. 5.]
3140,[2. 4.]
3141,[0. 0.]
3142,[0. 1.]
3143,[1. 4.]
3144,[5. 7.]
3145,[0. 3.]
3146,[1. 4.]
3147,[4. 6.]
3148,[1. 3.]
3149,[1. 5.]
3150,[1. 8.]
3151,[1. 0.]
3152,[0. 0.]
3153,[ 6. 12.]
3154,[2. 0.]
3155,[2. 2.]
3156,[0. 1.]
3157,[0. 1.]
3158,[0. 0.]
3159,[1. 1.]
3160,[3. 2.]
3161,[1. 1.]
3162,[0. 1.]
3163,[1. 2.]
3164,[8. 1.]
3165,[0. 0.]
3166,[ 1. 10.]
3167,[2. 0.]
3168,[2. 3.]
3169,[0. 0.]
3170,[1. 0.]
3171,[0. 1.]
3172,[2. 2.]
3173,[0. 1.]
3174,[2. 0.]
3175,[3. 1.]
3176,[0. 0.]
3177,[2. 0.]
3178,[0. 2.]
3179,[0. 2.]
3180,[9. 3.]
3181,[2. 0.]
3182,[0. 0.]
3183,[11. 18.]
3184,[7. 4.]
3185,[6. 2.]
3186,[5. 2.]
3187,[2. 3.]
3188,[3. 8.]
3189,[0. 1.]
3190,[2. 0.]
3191,[1. 0.]
3192,[1. 1.]
3193,[4. 1.]
3194,[2. 0.]
3195,[0. 1.]
3196,[1. 0.]
3197,[0. 1.]
3198,[4. 2.]
3199,[14. 20.]
3200,[ 2. 11.]
3201,[2. 1.]
3202,[3. 0.]
3203,[4. 9.]
3204,[2. 9.]
3205,[4. 0.]
3206,[0. 0.]
3207,[2. 0.]
3208,[0. 0.]
3209,[9. 4.]
3210,[3. 4.]
3211,[0. 1.]
3212,[3. 2.]
3213,[4. 2.]
3214,[0. 1.]
3215,[1. 1.]
3216,[10. 11.]
3217,[16. 10.]
3218,[3. 1.]
3219,[1. 0.]
3220,[0. 1.]
3221,[8. 9.]
3222,[9. 3.]
3223,[1. 1.]
3224,[3. 1.]
3225,[5. 2.]
3226,[0. 1.]
3227,[9. 8.]
3228,[ 5. 12.]
3229,[3. 7.]
3230,[12.  6.]
3231,[0. 2.]
3232,[1. 2.]
3233,[0. 2.]
3234,[11.  3.]
3235,[0. 1.]
3236,[2. 2.]
3237,[2. 1.]
3238,[1. 1.]
3239,[0. 1.]
3240,[0. 0.]
3241,[0. 1.]
3242,[1. 3.]
3243,[0. 2.]
3244,[4. 7.]
3245,[3. 3.]
3246,[0. 1.]
3247,[5. 2.]
3248,[6. 4.]
3249,[3. 1.]
3250,[1. 3.]
3251,[2. 0.]
3252,[0. 2.]
3253,[0. 1.]
3254,[0. 0.]
3255,[7. 1.]
3256,[7. 5.]
3257,[4. 1.]
3258,[10. 15.]
3259,[1. 0.]
3260,[0. 1.]
3261,[0. 1.]
3262,[0. 1.]
3263,[0. 0.]
3264,[ 5. 11.]
3265,[1. 3.]
3266,[0. 1.]
3267,[0. 1.]
3268,[0. 0.]
3269,[1. 2.]
3270,[1. 1.]
3271,[5. 0.]
3272,[0. 2.]
3273,[7. 4.]
3274,[3. 4.]
3275,[0. 1.]
3276,[0. 1.]
3277,[1. 0.]
3278,[ 7. 12.]
3279,[0. 1.]
3280,[2. 5.]
3281,[1. 0.]
3282,[4. 7.]
3283,[5. 5.]
3284,[2. 2.]
3285,[3. 2.]
3286,[0. 0.]
3287,[2. 2.]
3288,[1. 1.]
3289,[3. 1.]
3290,[3. 4.]
3291,[8. 3.]
3292,[2. 1.]
3293,[2. 1.]
3294,[1. 1.]
3295,[6. 6.]
3296,[8. 0.]
3297,[6. 9.]
3298,[4. 7.]
3299,[1. 4.]
3300,[1. 1.]
3301,[1. 3.]
3302,[4. 2.]
3303,[0. 6.]
3304,[6. 3.]
3305,[1. 0.]
3306,[1. 3.]
3307,[0. 4.]
3308,[6. 7.]
3309,[1. 6.]
3310,[1. 0.]
3311,[0. 1.]
3312,[2. 2.]
3313,[1. 0.]
3314,[1. 7.]
3315,[0. 2.]
3316,[6. 3.]
3317,[3. 1.]
3318,[0. 0.]
3319,[10. 19.]
3320,[11. 14.]
3321,[2. 0.]
3322,[0. 2.]
3323,[1. 0.]
3324,[6. 2.]
3325,[14. 18.]
3326,[3. 3.]
3327,[0. 3.]
3328,[1. 1.]
3329,[0. 2.]
3330,[ 8. 10.]
3331,[5. 1.]
3332,[1. 0.]
3333,[3. 1.]
3334,[0. 2.]
3335,[0. 3.]
3336,[3. 0.]
3337,[ 5. 10.]
3338,[1. 0.]
3339,[1. 0.]
3340,[2. 1.]
3341,[4. 0.]
3342,[0. 0.]
3343,[1. 0.]
3344,[2. 0.]
3345,[4. 2.]
3346,[0. 0.]
3347,[3. 2.]
3348,[1. 0.]
3349,[0. 0.]
3350,[3. 1.]
3351,[1. 0.]
3352,[2. 3.]
3353,[1. 0.]
3354,[2. 1.]
3355,[3. 0.]
3356,[0. 5.]
3357,[2. 0.]
3358,[4. 6.]
3359,[1. 0.]
3360,[1. 0.]
3361,[0. 0.]
3362,[5. 9.]
3363,[5. 4.]
3364,[ 2. 12.]
3365,[1. 0.]
3366,[1. 2.]
3367,[0. 1.]
3368,[ 0. 10.]
3369,[5. 0.]
3370,[7. 7.]
3371,[1. 1.]
3372,[0. 1.]
3373,[1. 1.]
3374,[0. 2.]
3375,[1. 0.]
3376,[2. 1.]
3377,[2. 2.]
3378,[2. 1.]
3379,[2. 0.]
3380,[2. 1.]
3381,[0. 0.]
3382,[0. 2.]
3383,[1. 2.]
3384,[1. 1.]
3385,[0. 1.]
3386,[0. 2.]
3387,[5. 4.]
3388,[0. 0.]
3389,[4. 7.]
3390,[0. 1.]
3391,[1. 0.]
3392,[2. 4.]
3393,[0. 0.]
3394,[1. 1.]
3395,[6. 7.]
3396,[0. 0.]
3397,[4. 3.]
3398,[3. 0.]
3399,[4. 1.]
3400,[1. 0.]
3401,[1. 3.]
3402,[1. 0.]
3403,[1. 0.]
3404,[3. 2.]
3405,[5. 3.]
3406,[1. 0.]
3407,[4. 4.]
3408,[4. 1.]
3409,[1. 1.]
3410,[4. 7.]
3411,[0. 0.]
3412,[6. 0.]
3413,[0. 0.]
3414,[0. 2.]
3415,[0. 1.]
3416,[2. 1.]
3417,[3. 0.]
3418,[3. 0.]
3419,[5. 2.]
3420,[1. 0.]
3421,[1. 1.]
3422,[3. 3.]
3423,[2. 1.]
3424,[3. 3.]
3425,[5. 4.]
3426,[3. 1.]
3427,[0. 2.]
3428,[1. 7.]
3429,[1. 3.]
3430,[1. 0.]
3431,[11.  3.]
3432,[10.  6.]
3433,[0. 0.]
3434,[0. 1.]
3435,[12.  6.]
3436,[0. 0.]
3437,[1. 4.]
3438,[0. 1.]
3439,[4. 2.]
3440,[2. 9.]
3441,[9. 7.]
3442,[0. 2.]
3443,[1. 0.]
3444,[0. 2.]
3445,[1. 0.]
3446,[2. 9.]
3447,[8. 2.]
3448,[1. 0.]
3449,[5. 4.]
3450,[1. 9.]
3451,[2. 2.]
3452,[0. 0.]
3453,[0. 2.]
3454,[6. 6.]
3455,[0. 5.]
3456,[0. 0.]
3457,[0. 1.]
3458,[1. 0.]
3459,[2. 1.]
3460,[0. 3.]
3461,[2. 7.]
3462,[1. 0.]
3463,[1. 1.]
3464,[1. 0.]
3465,[0. 1.]
3466,[3. 7.]
3467,[1. 1.]
3468,[7. 7.]
3469,[13.  1.]
3470,[0. 1.]
3471,[1. 1.]
3472,[2. 0.]
3473,[1. 0.]
3474,[2. 1.]
3475,[0. 2.]
3476,[1. 1.]
3477,[0. 0.]
3478,[0. 1.]
3479,[2. 8.]
3480,[2. 0.]
3481,[2. 6.]
3482,[0. 0.]
3483,[0. 2.]
3484,[0. 0.]
3485,[1. 0.]
3486,[0. 0.]
3487,[9. 4.]
3488,[0. 0.]
3489,[0. 2.]
3490,[2. 2.]
3491,[3. 0.]
3492,[2. 1.]
3493,[1. 0.]
3494,[0. 0.]
3495,[2. 2.]
3496,[9. 2.]
3497,[0. 1.]
3498,[1. 0.]
3499,[0. 0.]
3500,[4. 1.]
3501,[0. 0.]
3502,[1. 0.]
3503,[ 8. 23.]
3504,[2. 5.]
3505,[4. 1.]
3506,[0. 0.]
3507,[0. 0.]
3508,[0. 0.]
3509,[2. 1.]
3510,[0. 1.]
3511,[1. 0.]
3512,[6. 3.]
3513,[2. 1.]
3514,[6. 2.]
3515,[2. 4.]
3516,[2. 1.]
3517,[2. 0.]
3518,[0. 4.]
3519,[0. 0.]
3520,[2. 1.]
3521,[7. 0.]
3522,[0. 0.]
3523,[1. 2.]
3524,[7. 6.]
3525,[1. 1.]
3526,[1. 2.]
3527,[1. 3.]
3528,[1. 0.]
3529,[0. 1.]
3530,[0. 0.]
3531,[4. 1.]
3532,[3. 2.]
3533,[2. 0.]
3534,[2. 1.]
3535,[0. 1.]
3536,[0. 0.]
3537,[1. 0.]
3538,[2. 4.]
3539,[1. 2.]
3540,[2. 3.]
3541,[6. 9.]
3542,[6. 3.]
3543,[12.  2.]
3544,[0. 1.]
3545,[5. 1.]
3546,[1. 0.]
3547,[2. 2.]
3548,[2. 0.]
3549,[1. 2.]
3550,[1. 1.]
3551,[2. 2.]
3552,[3. 0.]
3553,[5. 1.]
3554,[0. 1.]
3555,[1. 6.]
3556,[6. 9.]
3557,[1. 1.]
3558,[0. 4.]
3559,[0. 2.]
3560,[4. 1.]
3561,[6. 3.]
3562,[1. 0.]
3563,[1. 0.]
3564,[1. 6.]
3565,[2. 3.]
3566,[2. 1.]
3567,[1. 2.]
3568,[0. 1.]
3569,[2. 2.]
3570,[1. 0.]
3571,[3. 2.]
3572,[11.  0.]
3573,[4. 0.]
3574,[29. 18.]
3575,[0. 2.]
3576,[ 5. 11.]
3577,[3. 1.]
3578,[2. 0.]
3579,[1. 1.]
3580,[0. 0.]
3581,[4. 0.]
3582,[6. 3.]
3583,[3. 4.]
3584,[0. 1.]
3585,[0. 2.]
3586,[0. 1.]
3587,[0. 0.]
3588,[0. 0.]
3589,[3. 4.]
3590,[8. 4.]
3591,[2. 1.]
3592,[0. 2.]
3593,[1. 1.]
3594,[2. 4.]
3595,[2. 0.]
3596,[0. 1.]
3597,[1. 2.]
3598,[0. 0.]
3599,[1. 5.]
3600,[1. 1.]
3601,[0. 4.]
3602,[0. 1.]
3603,[0. 3.]
3604,[ 5. 11.]
3605,[3. 6.]
3606,[2. 3.]
3607,[2. 0.]
3608,[1. 1.]
3609,[2. 3.]
3610,[1. 7.]
3611,[1. 1.]
3612,[2. 6.]
3613,[3. 2.]
3614,[1. 0.]
3615,[0. 0.]
3616,[0. 0.]
3617,[1. 0.]
3618,[ 3. 13.]
3619,[0. 0.]
3620,[0. 1.]
3621,[1. 2.]
3622,[4. 1.]
3623,[4. 8.]
3624,[0. 3.]
3625,[1. 0.]
3626,[0. 2.]
3627,[3. 5.]
3628,[2. 1.]
3629,[2. 1.]
3630,[7. 4.]
3631,[6. 5.]
3632,[2. 2.]
3633,[1. 1.]
3634,[0. 2.]
3635,[7. 3.]
3636,[ 9. 15.]
3637,[1. 0.]
3638,[0. 0.]
3639,[1. 0.]
3640,[1. 2.]
3641,[0. 5.]
3642,[0. 1.]
3643,[1. 2.]
3644,[10.  1.]
3645,[0. 0.]
3646,[1. 0.]
3647,[3. 5.]
3648,[1. 5.]
3649,[1. 0.]
3650,[ 6. 13.]
3651,[1. 0.]
3652,[0. 1.]
3653,[2. 0.]
3654,[1. 3.]
3655,[0. 2.]
3656,[1. 1.]
3657,[7. 1.]
3658,[0. 0.]
3659,[0. 1.]
3660,[2. 1.]
3661,[0. 8.]
3662,[3. 0.]
3663,[0. 0.]
3664,[0. 0.]
3665,[0. 0.]
3666,[7. 3.]
3667,[0. 0.]
3668,[3. 4.]
3669,[0. 0.]
3670,[8. 1.]
3671,[0. 2.]
3672,[4. 3.]
3673,[2. 0.]
3674,[2. 1.]
3675,[3. 0.]
3676,[23. 13.]
3677,[1. 0.]
3678,[8. 2.]
3679,[1. 0.]
3680,[2. 0.]
3681,[0. 1.]
3682,[2. 0.]
3683,[2. 3.]
3684,[0. 0.]
3685,[2. 5.]
3686,[0. 1.]
3687,[0. 0.]
3688,[0. 0.]
3689,[0. 0.]
3690,[0. 1.]
3691,[7. 7.]
3692,[1. 0.]
3693,[1. 0.]
3694,[8. 4.]
3695,[0. 1.]
3696,[1. 1.]
3697,[9. 9.]
3698,[ 3. 10.]
3699,[4. 3.]
3700,[22.  5.]
3701,[4. 4.]
3702,[1. 2.]
3703,[0. 1.]
3704,[1. 1.]
3705,[0. 0.]
3706,[4. 0.]
3707,[1. 0.]
3708,[1. 2.]
3709,[26. 14.]
3710,[1. 2.]
3711,[2. 0.]
3712,[0. 0.]
3713,[1. 2.]
3714,[1. 0.]
3715,[3. 2.]
3716,[0. 0.]
3717,[4. 3.]
3718,[0. 0.]
3719,[3. 0.]
3720,[6. 7.]
3721,[6. 3.]
3722,[1. 0.]
3723,[5. 2.]
3724,[2. 0.]
3725,[5. 6.]
3726,[1. 1.]
3727,[0. 3.]
3728,[4. 5.]
3729,[1. 2.]
3730,[0. 0.]
3731,[0. 2.]
3732,[2. 1.]
3733,[0. 1.]
3734,[2. 0.]
3735,[2. 0.]
3736,[0. 0.]
3737,[1. 1.]
3738,[1. 3.]
3739,[0. 1.]
3740,[2. 0.]
3741,[ 6. 14.]
3742,[10.  9.]
3743,[5. 6.]
3744,[0. 1.]
3745,[10.  7.]
3746,[1. 1.]
3747,[0. 0.]
3748,[1. 0.]
3749,[0. 0.]
3750,[8. 9.]
3751,[0. 0.]
3752,[0. 2.]
3753,[2. 1.]
3754,[2. 0.]
3755,[1. 2.]
3756,[12.  6.]
3757,[0. 1.]
3758,[0. 1.]
3759,[ 4. 13.]
3760,[1. 0.]
3761,[3. 8.]
3762,[0. 1.]
3763,[1. 1.]
3764,[0. 0.]
3765,[1. 1.]
3766,[5. 3.]
3767,[2. 0.]
3768,[2. 6.]
3769,[2. 4.]
3770,[4. 3.]
3771,[0. 2.]
3772,[9. 3.]
3773,[0. 0.]
3774,[0. 0.]
3775,[0. 6.]
3776,[7. 5.]
3777,[1. 1.]
3778,[2. 0.]
3779,[6. 3.]
3780,[2. 5.]
3781,[1. 1.]
3782,[0. 0.]
3783,[12. 27.]
3784,[3. 0.]
3785,[0. 0.]
3786,[2. 3.]
3787,[13.  8.]
3788,[ 4. 10.]
3789,[0. 1.]
3790,[3. 0.]
3791,[3. 1.]
3792,[1. 4.]
3793,[2. 1.]
3794,[0. 0.]
3795,[1. 0.]
3796,[2. 5.]
3797,[ 8. 15.]
3798,[0. 2.]
3799,[5. 5.]
3800,[0. 1.]
3801,[1. 2.]
3802,[3. 4.]
3803,[2. 1.]
3804,[1. 4.]
3805,[4. 0.]
3806,[3. 4.]
3807,[1. 0.]
3808,[0. 3.]
3809,[3. 1.]
3810,[1. 1.]
3811,[0. 1.]
3812,[2. 7.]
3813,[0. 0.]
3814,[1. 1.]
3815,[1. 1.]
3816,[1. 1.]
3817,[ 7. 15.]
3818,[1. 6.]
3819,[5. 2.]
3820,[1. 1.]
3821,[0. 1.]
3822,[2. 2.]
3823,[1. 1.]
3824,[2. 1.]
3825,[1. 2.]
3826,[3. 0.]
3827,[7. 3.]
3828,[2. 0.]
3829,[3. 0.]
3830,[0. 4.]
